2012-11-28 21:09:08,532 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:08,538 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:f72c2938-19ca-4636-90a1-9fe6780f2ed5
2012-11-28 21:09:08,538 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:08,542 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:f72c2938-19ca-4636-90a1-9fe6780f2ed5 x-name:dfdf78
2012-11-28 21:09:08,694 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:08,696 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:08,697 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:08,698 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:5272 sc-bytes:314329 x-sname:f72c2938-19ca-4636-90a1-9fe6780f2ed5
2012-11-28 21:09:08,700 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:08,706 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:b391e24f-a8f4-4e74-af4f-27abb9000911
2012-11-28 21:09:08,706 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:08,709 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:b391e24f-a8f4-4e74-af4f-27abb9000911 x-name:dfdf78
2012-11-28 21:09:08,847 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:08,849 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:08,850 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:08,851 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:5385 sc-bytes:314742 x-sname:b391e24f-a8f4-4e74-af4f-27abb9000911
2012-11-28 21:09:08,852 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:08,856 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:08,856 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:0a5bcf05-80a3-4833-93c1-ed382936ad94
2012-11-28 21:09:08,857 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:0a5bcf05-80a3-4833-93c1-ed382936ad94 x-name:dfdf78
2012-11-28 21:09:09,007 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:09,009 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:09,010 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:09,011 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:5498 sc-bytes:315155 x-sname:0a5bcf05-80a3-4833-93c1-ed382936ad94
2012-11-28 21:09:09,012 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:09,018 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:54d5e736-4caa-4015-a5c6-be829a83f6d4
2012-11-28 21:09:09,018 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:09,022 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:54d5e736-4caa-4015-a5c6-be829a83f6d4 x-name:dfdf78
2012-11-28 21:09:09,174 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:09,176 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:09,177 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:09,178 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:5611 sc-bytes:315568 x-sname:54d5e736-4caa-4015-a5c6-be829a83f6d4
2012-11-28 21:09:09,180 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:09,186 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:d6a90343-f8f6-49e4-b28b-82c386f1a312
2012-11-28 21:09:09,186 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:09,188 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:d6a90343-f8f6-49e4-b28b-82c386f1a312 x-name:dfdf78
2012-11-28 21:09:40,545 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:40,547 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:40,548 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:40,549 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:5836 sc-bytes:316093 x-sname:d6a90343-f8f6-49e4-b28b-82c386f1a312
2012-11-28 21:09:40,550 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:40,556 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:4f880111-17d8-4154-8aa4-e4c23097797b
2012-11-28 21:09:40,556 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:40,559 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:4f880111-17d8-4154-8aa4-e4c23097797b x-name:dfdf78
2012-11-28 21:09:41,092 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:41,094 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:41,095 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:41,096 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:5949 sc-bytes:316506 x-sname:4f880111-17d8-4154-8aa4-e4c23097797b
2012-11-28 21:09:41,097 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:41,103 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:41,103 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:0c2d36f0-d3ff-4895-951c-60e97aa555c1
2012-11-28 21:09:41,107 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:0c2d36f0-d3ff-4895-951c-60e97aa555c1 x-name:dfdf78
2012-11-28 21:09:41,273 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:41,275 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:41,276 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:41,277 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:6062 sc-bytes:316919 x-sname:0c2d36f0-d3ff-4895-951c-60e97aa555c1
2012-11-28 21:09:41,278 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:41,284 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:b7e44bc0-059c-4479-80fa-b154217a7937
2012-11-28 21:09:41,284 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:41,287 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:b7e44bc0-059c-4479-80fa-b154217a7937 x-name:dfdf78
2012-11-28 21:09:41,441 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:41,444 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:41,445 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:41,446 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:6175 sc-bytes:317332 x-sname:b7e44bc0-059c-4479-80fa-b154217a7937
2012-11-28 21:09:41,447 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:41,453 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:1cbd6450-f5af-48f1-851d-ae6449fe53cd
2012-11-28 21:09:41,453 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:41,456 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:1cbd6450-f5af-48f1-851d-ae6449fe53cd x-name:dfdf78
2012-11-28 21:09:41,611 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:41,613 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:41,614 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:41,615 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:6288 sc-bytes:317745 x-sname:1cbd6450-f5af-48f1-851d-ae6449fe53cd
2012-11-28 21:09:41,616 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:41,626 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:41,626 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:5d30fc11-a8c4-40f6-b3ac-9b340c0dc6c4
2012-11-28 21:09:41,628 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:5d30fc11-a8c4-40f6-b3ac-9b340c0dc6c4 x-name:dfdf78
2012-11-28 21:09:41,777 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:41,779 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:41,782 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:41,783 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:6401 sc-bytes:318158 x-sname:5d30fc11-a8c4-40f6-b3ac-9b340c0dc6c4
2012-11-28 21:09:41,784 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:41,790 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:f6334e06-f6b6-4af1-8f65-eed4b28b5469
2012-11-28 21:09:41,790 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:41,794 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:f6334e06-f6b6-4af1-8f65-eed4b28b5469 x-name:dfdf78
2012-11-28 21:09:41,945 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:41,947 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:41,949 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:41,950 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:6514 sc-bytes:318571 x-sname:f6334e06-f6b6-4af1-8f65-eed4b28b5469
2012-11-28 21:09:41,951 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:41,957 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:4976b13d-36d6-4d9b-bc26-1cfbba44596a
2012-11-28 21:09:41,957 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:41,960 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:4976b13d-36d6-4d9b-bc26-1cfbba44596a x-name:dfdf78
2012-11-28 21:09:42,135 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:42,137 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:42,138 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:42,139 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:6627 sc-bytes:318984 x-sname:4976b13d-36d6-4d9b-bc26-1cfbba44596a
2012-11-28 21:09:42,147 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:42,153 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:ef30bdec-82de-4d71-ae58-428443a5f556
2012-11-28 21:09:42,153 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:42,155 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:ef30bdec-82de-4d71-ae58-428443a5f556 x-name:dfdf78
2012-11-28 21:09:42,295 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:42,297 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:42,299 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:42,300 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:6740 sc-bytes:319397 x-sname:ef30bdec-82de-4d71-ae58-428443a5f556
2012-11-28 21:09:42,303 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:42,308 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:c10b6c0e-0661-407a-92d4-9c0933b074d4
2012-11-28 21:09:42,308 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:42,312 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:c10b6c0e-0661-407a-92d4-9c0933b074d4 x-name:dfdf78
2012-11-28 21:09:42,479 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:42,481 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:42,482 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:42,483 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:6853 sc-bytes:319810 x-sname:c10b6c0e-0661-407a-92d4-9c0933b074d4
2012-11-28 21:09:42,484 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:42,490 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:67ef9499-9d63-458c-9c38-8b8f2d3bc30b
2012-11-28 21:09:42,490 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:42,494 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:67ef9499-9d63-458c-9c38-8b8f2d3bc30b x-name:dfdf78
2012-11-28 21:09:42,641 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:42,643 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:42,644 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:42,645 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:6966 sc-bytes:320223 x-sname:67ef9499-9d63-458c-9c38-8b8f2d3bc30b
2012-11-28 21:09:42,648 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:42,654 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:42,654 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:1c7ed2f8-9a28-4b65-9e51-2cde1197195e
2012-11-28 21:09:42,657 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:1c7ed2f8-9a28-4b65-9e51-2cde1197195e x-name:dfdf78
2012-11-28 21:09:42,825 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:09:42,827 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:09:42,828 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:09:42,828 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:7079 sc-bytes:320636 x-sname:1c7ed2f8-9a28-4b65-9e51-2cde1197195e
2012-11-28 21:09:42,829 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:09:42,835 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:071faeb3-a4ef-46d0-9f0d-294823867c8e
2012-11-28 21:09:42,835 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:09:42,838 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:071faeb3-a4ef-46d0-9f0d-294823867c8e x-name:dfdf78
2012-11-28 21:09:44,129 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action startTalk
2012-11-28 21:09:44,130 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - startTalk: dfdf78
2012-11-28 21:09:44,133 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:09:44,223 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action stopTalk
2012-11-28 21:09:44,224 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - stopTalk: dfdf78
2012-11-28 21:09:44,227 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:09:44,792 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action requestHand
2012-11-28 21:09:44,794 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - send_public from_pseudodfdf78
2012-11-28 21:09:44,877 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:09:45,834 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action requestHand
2012-11-28 21:09:45,835 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - send_public from_pseudodfdf78
2012-11-28 21:09:45,843 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:09:46,153 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action requestHand
2012-11-28 21:09:46,154 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - send_public from_pseudodfdf78
2012-11-28 21:09:46,164 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:09:46,385 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action requestHand
2012-11-28 21:09:46,386 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - send_public from_pseudodfdf78
2012-11-28 21:09:46,391 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:09:46,585 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action requestHand
2012-11-28 21:09:46,586 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - send_public from_pseudodfdf78
2012-11-28 21:09:46,591 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:09:46,765 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action requestHand
2012-11-28 21:09:46,765 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - send_public from_pseudodfdf78
2012-11-28 21:09:46,776 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:04,603 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action startTalk
2012-11-28 21:10:04,604 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - startTalk: dfdf78
2012-11-28 21:10:04,609 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:04,696 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action stopTalk
2012-11-28 21:10:04,698 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - stopTalk: dfdf78
2012-11-28 21:10:04,701 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:05,706 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action startTalk
2012-11-28 21:10:05,707 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - startTalk: dfdf78
2012-11-28 21:10:05,711 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:05,813 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action stopTalk
2012-11-28 21:10:05,814 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - stopTalk: dfdf78
2012-11-28 21:10:05,817 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:06,298 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action startTalk
2012-11-28 21:10:06,299 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - startTalk: dfdf78
2012-11-28 21:10:06,302 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:06,373 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action stopTalk
2012-11-28 21:10:06,374 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - stopTalk: dfdf78
2012-11-28 21:10:06,377 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:06,690 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action startTalk
2012-11-28 21:10:06,691 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - startTalk: dfdf78
2012-11-28 21:10:06,693 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:06,777 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action stopTalk
2012-11-28 21:10:06,778 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - stopTalk: dfdf78
2012-11-28 21:10:06,781 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:07,155 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action startTalk
2012-11-28 21:10:07,156 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - startTalk: dfdf78
2012-11-28 21:10:07,160 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:07,273 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action stopTalk
2012-11-28 21:10:07,274 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - stopTalk: dfdf78
2012-11-28 21:10:07,277 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:08,708 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action startTalk
2012-11-28 21:10:08,709 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - startTalk: dfdf78
2012-11-28 21:10:08,714 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
